Category,Tender Number,Tender Description,Advertised,Closing,Organ Of State,Tender Type,Province,"Place where goods, works or services are required",Special Conditions,Contact Person,Email,Telephone number,FAX Number,Is there a briefing session?,Is it compulsory?,Briefing Date and Time,Briefing Venue,eSubmission,Two Envelope Submission,Source URL,Tender ID,Source
Municipal,Register-21-2025,Opening Register 21 2025 1,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Register-20-2025,OPening Register 20 2025,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-565-_-BEY566,BEY 565 BEY566,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-44-2025,Tender 44 2025 Job Evaluation Full Advert 1,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-90-2025,Tender 90 2025 HACH Reagents Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-567,BEY SCM 567 Slabbert House Renovation 1,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-565,BEY SCM 565 Design Sketches,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-566,BEY SCM 566 Valves,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-21-2025,Tender 21 2025 Fuel Steytlerville Re advertisement Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-20-2025,Tender 20 2025 Fuel Aberdeen Re Advertisement Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,REGISTER-70-2025,OPENING REGISTER 70 2025 73 2025,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-50-2025,Tender Opening Results Tender 50 2025 Detailed,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,register-11-2025,Tender opening register 11 2025 1,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-54-2025,Opening Register Tender 54 2025,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-53-2025,Opening Register Tender 53 2025,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-50-2025,Opening Register Tender 50 2025,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-49-2025,Opening Register Tender 49 2025,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-48-2025,Opening Register Tender 48 2025,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-73-2025,Tender 73 2025 Brdiges and Culverts Full Tender Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-70-2025,Tender 70 2025 Upgrading of Collie Koeberg Complex Full Tender Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Register-52-2025,Opening Register 52 2025,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Register-51-2025,Tender Opening Register 51 2025,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Opening-Register-BEYSCM-564,Opening Register BEYSCM 564,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-54-2025,Tender 54 2025 Rental Photocopy Machines Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-53-2025,Tender 53 2025 Voice Solution Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-51-2025,Tender 51 2025 Water Pipes and Fittings Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-50-2025,Tender 50 2025 Cleaning of Pumpstations Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-49-2025,Tender 49 2025 Water Meters Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-48-2025,Tender 48 2025 Property Valuations Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Opening-Register-BEYSCM-563,Opening Register BEYSCM 563,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Opening-Register-BEYSCM-562,Opening Register BEYSCM 562,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-561,Opening Register BEY SCM 561,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-564,BEY SCM 564 Actuarial Valuation,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-52-2025,Tender 52 2025 Raw Water Storage Installation,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-560,OPENING RTEGISTER BEY SCM 560,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-43-2025,Opening Register Tender 43 2025,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-563,BEY SCM 563 Laptops,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,OPENING-REGISTER-BEYSCM-557,OPENING REGISTER BEYSCM 557,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,OPENING-REGISTER-BEYSCM-556,OPENING REGISTER BEYSCM 556,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,OPENING-REGISTER-BEYSCM-555,OPENING REGISTER BEYSCM 555,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,OPENING-REGISTER-BEYSCM-554,OPENING REGISTER BEYSCM 554,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-560,BEY SCM 560 EPWP Tools 1,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-562,BEY SCM 562 Public Toilets,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-561,BEY SCM 561 Rietbron Library,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Opening-Register-BEYSCM-559,Opening Register BEYSCM 559,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,OPENING-REGISTER-BEYSCM-558,OPENING REGISTER BEYSCM 558,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,OPENING-REGISTER-BEYSCM-528-RE-ADVERTISED-2,OPENING REGISTER BEYSCM 528 RE ADVERTISED 2,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Register-28-2025,Opening Register 28 2025,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Register-23-2025,Opening Register 23 2025,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Register-22-2025,Opening Register 22 2025,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Register-21-2025,Opening Register 21 2025,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Register-20-2025,Opening Register 20 2025,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Register-19-2025,Opening Register 19 2025,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Register-18-2025,Opening Register 18 2025,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Register-17-2025,Opening Register 17 2025,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-559,BEY SCM 559 Nissan NP300 and 200 1,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-558,BEY SCM 558 Stores Material,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-557,BEY SCM 557 Building Repairs Aberdeen Office,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-528,BEY SCM 528 Extinguishers Community Halls Re Avdertisement 1,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-556,BEY SCM 556 Netball Field Jansenville,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-555,BEY SCM 555 Steytlerville Library,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-554,BEY SCM 554 Netball Field Willowmore,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-43-2005,Tender 43 2005 Revenue Based Strategies Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-28-2025,Tender 28 2025 MFMP Training Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-23-2025,Tender 23 2025 Bitument Products Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-22-2025,Tender 22 2025 Cement Full Advert 1,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-21-2025,Tender 21 2025 Fuel Steytlerville Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-20-2025,Tender 20 2025 Fuel Aberdeen Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-19-2025,Tender 19 2025 Fuel Graaff Reinet Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-18-2025,Tender 18 2025 Electronic Management System Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,register-11-2025,Tender opening register 11 2025,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,EXTENTION-TO-31-MARCH-2025-Request-for-Proposal-Caravan-Park-Graaff-Reinet-002,EXTENTION TO 31 MARCH 2025 Request for Proposal Caravan Park Graaff Reinet 002,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-17-2025,Tender 17 2025 Full Advert Umasizakhe Paving,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-553,OPENING REGISTER BEY SCM 553,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-552,OPENING REGISTER BEY SCM 552,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,OPENING-REGISTER-BEYSCM-551,OPENING REGISTER BEYSCM 551,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,OPENING-REGISTER-BEYSCM-549,OPENING REGISTER BEYSCM 549,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,OPENING-REGISTER-BEYSCM-548,OPENING REGISTER BEYSCM 548,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-553,BEY SCM 553 Tools,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-552,BEY SCM 552 Laptops,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-11-2025,Advert Tender 11 2025 MDRG Roads Recovery and Rehabilitation,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Advert-178-2024,Tender Advert 178 2024 Security Services Graaff Reinet Re advertisement,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,OPENING-REGISTER-BEYSCM-550,OPENING REGISTER BEYSCM 550,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,OPENING-REGISTER-BEYSCM-547,OPENING REGISTER BEYSCM 547,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,OPENING-REGISTER-BEYSCM-528-RE-ADVERTISED,OPENING REGISTER BEYSCM 528 RE ADVERTISED,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Opening-Register-BEYSCM-545,Opening Register BEYSCM 545,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-551,BEY SCM 551 Aberdeen Sport Facility,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-550,BEY SCM 550 Employee Vetting,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-549,BEY SCM 549 Network Cabling,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-548,BEY SCM 548 Refurbishment Fire Truck,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-528,BEY SCM 528 Extinguishers Community Halls Re Avdertisement,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Opening-Register-BEYSCM-544,Opening Register BEYSCM 544,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Opening-Register-BEYSCM-546,Opening Register BEYSCM 546,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Opening-Register-BEYSCM-542,Opening Register BEYSCM 542,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Opening-Register-BEYSCM-541-RE-ADVERTISED,Opening Register BEYSCM 541 RE ADVERTISED,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Cancellation-notice-T199-2024,Cancellation notice T199 2024,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-547,BEY SCM 547 Refurbishment Cherry Picker Trailer,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Opening-Register-BEYSCM-537,Opening Register BEYSCM 537,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-546,BEY SCM 546 Automotive Lubricants,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-545,BEY SCM 545 N Bethesda Sport Facility,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Opening-Register-BEYSCM-536-1,Opening Register BEYSCM 536 1,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Opening-Register-BEYSCM-541,Opening Register BEYSCM 541,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Opening-Register-BEYSCM-540,Opening Register BEYSCM 540,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Opening-Register-BEYSCM-539,Opening Register BEYSCM 539,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Opening-Register-BEYSCM-538,Opening Register BEYSCM 538,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
